what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1511850333088
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1511850333090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850334467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850364998
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1511850367890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850369396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850520030
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1511850521590
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1511850522843
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1511850532187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1511850532212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850636370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850641781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850642893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850832151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850849968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850859156
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1511850861324
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1511850868916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1511850905098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1511850905247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1511850909523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850910976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850918894
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1511850932190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511850941657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511851006736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511851011868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1511851023177
