what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840250165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840251194
error,log,,,"Internal Error",1508840264985
error,log,,,"Internal Error",1508840265063
error,log,,,"Internal Error",1508840265141
error,log,,,"Internal Error",1508840265359
error,log,,,"Internal Error",1508840265531
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1508840273206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1508840292098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840292987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840294562
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1508840296466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840320523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840412204
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840412219
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840441249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1508840498194
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840500251
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840500252
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1508840506491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840507304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840508879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840510972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840529777
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840529840
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840529858
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1508840539436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1508840605452
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1508840714723
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840714913
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840714932
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840726621
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840728782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1508840743599
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840745592
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840747674
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1508840752345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840759540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840762511
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840762566
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840762591
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1508840764453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840765264
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840766193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840766230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1508840766234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840768637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840772871
started,bundle,org.python.pydev.parser,2.8.2.2013090511,"org.python.pydev.parser",1508840776073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840778113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840779854
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1508840779858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840783149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840786724
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1508840786728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840790344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840799146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840800906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840802205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1508840802209
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840812366
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1508840821180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840823848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840826952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840829068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1508840832011
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840832077
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840832102
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840837848
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1508840874439
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1508840880455
