what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1510811817291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1510811818367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1510811833093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811834622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811857702
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1510811860698
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1510811866158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1510811902670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811903902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811950480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811959825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811961120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.print",1510811961136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1510811962633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811963600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510811989347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1510811998411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1510811998567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1510811999254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1510812027536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510812028441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510812038508
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1510812042876
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1510812044796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1510812051208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510812052268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1510812083489
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1510812084489
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1510812086283
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1510812114956
